cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
23728_3_350,278e9c4a-beaa-4923-9746-ff1cf69d64b4,NA,NA,NA
23728_7_284,c3860afa-f93a-4451-91ba-d78371b8bde3,NA,NA,NA
24087_7_289,ac60486a-986d-4fad-92c0-b6dbf723b0d2,T cell,CL:0000084,T cell
24087_4_317,ca12f201-1c0e-4e40-a214-7f4448a0210e,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
23728_7_372,cb30ecc3-3543-4cdd-ab95-33a5d81880af,decidual stromal cell type 1,CL:2000002,decidual cell
24087_4_310,4ccbc84b-8a08-486a-9ca8-4ec4436e4b3e,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24088_8_311,7a6d1daa-0acd-41c2-812d-eb1fdf93cebf,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_8_210,c70deaad-14cd-4972-ae77-4b3717e95974,NA,NA,NA
23728_6_220,cb7baff5-d495-4801-bd0c-b2cad12627f3,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_7_72,419bf9ea-83af-4086-8a90-110ee3c8f77d,decidual macrophage type 2,CL:0000235,macrophage
24087_8_209,f34b05b0-737f-4908-ba6a-85425a38f21e,NA,NA,NA
23728_4_269,47c421ce-fd69-46e4-87d5-8c4c917f6b3f,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_7_347,94d1ccd2-7b08-4ba8-b2d4-3eab8ef51050,NA,NA,NA
23728_8_157,9732825f-1202-4f16-97b4-e61fb12dadc9,NA,NA,NA
24087_5_297,bdbdc022-16b9-41ae-afa1-e88d4a5f3d70,NA,NA,NA
24087_2_130,f3964bc9-4a32-49d2-96e9-1c0ab5c111f2,decidual macrophage type 1,CL:0000235,macrophage
23728_7_132,d080e030-3ae9-41a0-9375-c0609e94eed2,T cell,CL:0000084,T cell
24088_8_156,e00a986f-f6ef-4b00-9745-a5e37a0dda55,T cell,CL:0000084,T cell
24087_4_203,89cdd244-53a5-44cc-8a9e-317305e4c264,decidual stromal cell type 3,CL:2000002,decidual cell
24088_8_159,6d8ac823-d6f5-4e08-9362-52ec4fac291f,T cell,CL:0000084,T cell
24088_8_130,47ae4346-4636-4bb4-846c-a113d53a6ec9,NA,NA,NA
23728_6_34,786a2850-ba99-4358-9313-d5707a15caa0,decidual macrophage type 2,CL:0000235,macrophage
24087_6_79,c2bbc679-a36f-420d-a8bf-bb1e39557c11,decidual macrophage type 2,CL:0000235,macrophage
23728_6_45,ced6eb45-7772-46ff-812d-7fef96176684,T cell,CL:0000084,T cell
23728_7_289,7836fbb9-57ea-45e6-9f1c-9039adcbd089,NA,NA,NA
23728_4_135,ea2dedba-95d5-4760-88bb-aa5dbd683c0d,NA,NA,NA
24088_7_5,47dec715-ba61-462a-b475-103340aede7e,decidual macrophage type 2,CL:0000235,macrophage
24087_1_321,162fe674-6b2a-4cd9-99ce-256dd0eb0fbd,maternal endothelial cell,CL:0000115,endothelial cell
23728_6_231,2b51cb29-96b4-4e9d-a1b5-e56706efdc2c,NA,NA,NA
23728_3_240,6db9885f-f9dc-445b-b05c-b42f73ab4609,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_6_57,7230cc80-d097-4fc8-80e5-9db0560994fa,decidual macrophage type 2,CL:0000235,macrophage
23728_7_235,f618978f-c056-486e-a8d4-a94530ff3a51,NA,NA,NA
24087_2_68,7dbe1bdc-eb86-4e4c-8f8c-e8b5d2bf2fbe,T cell,CL:0000084,T cell
24088_4_359,c85d0649-ca96-4921-9dfc-6e4c56ea9374,decidual stromal cell type 1,CL:2000002,decidual cell
23728_8_204,3cb1c7af-7139-4ad0-9df2-05df0a805208,NA,NA,NA
23728_4_123,d1c57ce7-0890-42c0-a943-afd02ef7b906,decidual macrophage type 1,CL:0000235,macrophage
24088_8_196,226882c7-bbe6-414e-ad7a-4f6aa71058eb,NA,NA,NA
23728_8_11,89a1919c-e441-4d2b-9551-042a8dc26c6e,decidual macrophage type 2,CL:0000235,macrophage
24087_4_179,5ee30103-4b90-4ef6-a846-b088129753eb,NA,NA,NA
23728_6_99,4678cfba-b467-4f21-bbab-ee146426fcd2,decidual macrophage type 1,CL:0000235,macrophage
24087_8_334,8ef21aae-be86-404f-8c83-608a1c96d373,NA,NA,NA
23728_8_154,8b8d39fb-62f1-4fac-bd4a-87979e12e519,NA,NA,NA
24087_5_242,4a02edbf-a6cb-4ae2-8b51-5108f5a10127,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_6_78,64ee41ea-fb95-4579-a887-8b1c510f85fb,decidual macrophage type 1,CL:0000235,macrophage
24088_8_267,22a16392-0851-4eae-a349-3c6c69a4ea26,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_8_161,3c6a51ef-203a-4617-b164-c9248a0c1d9b,T cell,CL:0000084,T cell
24087_5_215,1104d4df-85e8-4050-ae16-7d5f3bdaa90c,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_8_41,eacff97f-0ce3-4d3c-b057-44fbc9de6caa,T cell,CL:0000084,T cell
23728_8_93,d518e7c0-bbae-4b03-a48e-660b792699bd,T cell,CL:0000084,T cell
24087_8_312,0b0013e8-21e4-4b95-9995-2fd2a01bb60a,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_5_87,149e68b2-4a1c-4440-99dd-0f68ac3bbfe3,Hofbauer cell,CL:3000001,Hofbauer cell
24088_4_349,619b8a0a-647b-4c4d-85cf-b7dddf08b559,decidual stromal cell type 2,CL:2000002,decidual cell
24087_5_95,8e8c3d7c-25b3-4fa5-85ad-ccc958cd5bc2,Hofbauer cell,CL:3000001,Hofbauer cell
24087_4_325,1f8a6b7b-69a9-4b1f-822d-10d64db46b7d,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
23728_6_59,7d6392c4-9928-4c8c-8411-d45075eb6217,NA,NA,NA
24088_8_97,392aa082-9e91-4259-b403-41ec73ea63e8,decidual macrophage type 1,CL:0000235,macrophage
24087_4_10,a9a596cb-2738-441e-81e4-897960c13b13,decidual macrophage type 1,CL:0000235,macrophage
24088_8_293,b37b0697-8f34-4473-be49-b4f496d3741b,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_8_266,7d2f6d61-2850-4f3e-b97f-a5fe9d0d9bbf,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_8_5,f1c7e727-dc2c-4835-b5b5-3d1914746f37,decidual macrophage type 2,CL:0000235,macrophage
23728_8_44,55d67212-ae13-4919-9b0b-376fd944272b,T cell,CL:0000084,T cell
24087_8_277,3ddd8829-3e7c-4188-88a6-b86017384173,NA,NA,NA
24087_2_244,8eec7c01-a108-43f9-9150-112b17535168,NA,NA,NA
23728_4_359,9b7ed9c8-d005-43c8-8c41-16e8b277ca50,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_306,e55814bd-e112-44a4-b26c-ef7d7cba2bee,NA,NA,NA
24087_7_230,d1967bcd-dc88-4868-8819-dfb7868d69c5,NA,NA,NA
24087_3_65,f7ff6dad-d69f-45ce-94b5-a1f47d338429,T cell,CL:0000084,T cell
24087_8_35,42c70275-674a-4db8-b46e-31085d9d1399,T cell,CL:0000084,T cell
24087_5_270,243e365a-67d8-4edb-a19a-b12fdf87180b,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_4_297,f6dfa7f2-8aed-4b97-9249-242c16c381c9,decidual stromal cell type 1,CL:2000002,decidual cell
24087_4_89,8f57c0a3-0072-4cc3-b010-9972d51425d7,NA,NA,NA
24088_7_114,0460a2da-d87d-4dfc-819a-e742425effba,T cell,CL:0000084,T cell
23728_4_309,1bfe15a0-9d56-4cac-a907-7efed7d03a7d,innate lymphoid cell,CL:0001065,innate lymphoid cell
23728_3_320,95a617ed-a941-4724-a34b-bc7d991f7df0,NA,NA,NA
23728_7_373,adb47287-4076-4816-99bb-6494dffc6101,NA,NA,NA
23728_6_292,935c2d56-037d-4888-b123-a848672606c6,NA,NA,NA
24087_5_135,4c157a3f-2232-49b6-8352-c795b7bbac33,T cell,CL:0000084,T cell
24087_8_218,dd18f95b-4392-458a-845d-c93643ce660f,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_4_256,455816c2-0f0c-42b2-b133-464c7103750b,fetal fibroblast type 1,CL:0000057,fibroblast
23728_6_20,ed2b86c6-fa32-4cae-bc11-1db08d249152,T cell,CL:0000084,T cell
23728_4_34,4402662e-17f1-4f52-a52d-58385e241daf,decidual macrophage type 2,CL:0000235,macrophage
24087_1_18,5065808f-3a13-4a4f-9a67-8cb3cc5b4567,T cell,CL:0000084,T cell
24087_3_215,eb6da12d-718f-406f-bb0b-95595b4f7421,NA,NA,NA
24088_7_93,16a69345-1080-46da-90e9-d6fef094fa5b,T cell,CL:0000084,T cell
24087_1_356,f836eab1-399a-47e6-9d73-64be663473d6,NA,NA,NA
24087_4_219,00d91465-ff05-4936-b689-48589a7147b0,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
24087_4_285,40ccb6d1-021a-4f50-bd11-9056386ced68,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_5_52,e66737e8-542e-458f-9437-0374f3cf2445,decidual macrophage type 1,CL:0000235,macrophage
24087_2_231,265788e1-25a3-4098-a17a-d4e40adbf866,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24088_8_98,57bcc153-099a-4bd6-b2a3-8e0e7b500a49,decidual macrophage type 2,CL:0000235,macrophage
24088_8_272,23b29364-39b9-464e-acd8-39878dda6c6d,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_4_167,6569e3ef-5881-46db-bdea-c64841db67fc,decidual macrophage type 1,CL:0000235,macrophage
23728_4_68,20e4bdf1-a9b6-47e7-b7ce-26426d11df75,T cell,CL:0000084,T cell
24088_8_375,48d3f1f1-2f94-45e1-b9da-d652be66870e,syncytiotrophoblast cell,CL:0000525,syncytiotrophoblast cell
24087_4_217,7373c8fa-c56c-43c2-8937-9f9eb163924b,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_3_327,f7e5dcc3-6559-4a99-98d8-6f323020ad13,decidual stromal cell type 1,CL:2000002,decidual cell
24087_6_19,69f23b75-014b-44f6-ab80-fbcc430a7530,T cell,CL:0000084,T cell
23728_4_352,4052aafa-45c7-481b-8154-775d881e17b0,NA,NA,NA
24087_2_48,03597d8d-1d68-4235-9e73-574f920eb1bf,decidual macrophage type 1,CL:0000235,macrophage
23728_3_147,2d3b3079-db4e-4861-9c1e-7da7af687664,conventional dendritic cell,CL:0000990,conventional dendritic cell
24087_6_216,e385bc2d-62b1-4f39-99b1-28fdb7c3d377,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_3_273,fb4f94ef-0779-42a6-8d04-59e68028f885,NA,NA,NA
23728_7_305,80daf9ad-1f55-45fe-a282-0b075ce423ca,NA,NA,NA
23728_6_182,169f702d-6438-468a-bb23-1a58c3d9f295,T cell,CL:0000084,T cell
23728_7_278,376d28ed-1e72-4a4a-870d-db6e0620c949,NA,NA,NA
24087_5_306,a0a7ad61-bf7b-4782-8ae6-842f115bb966,NA,NA,NA
24088_8_232,818a291f-a795-4d3a-b3f6-51f6fdec625d,NA,NA,NA
24088_7_31,890272b2-616d-482b-a0e6-945815c33b2f,decidual macrophage type 2,CL:0000235,macrophage
24087_4_355,11c97641-77f6-4a22-afa9-2e85aca1a732,NA,NA,NA
24087_7_177,1f2a65db-0375-4bc4-800f-72b1ba813f37,NA,NA,NA
24087_2_126,4fcc7967-392e-46ed-a331-c5c02839ac70,decidual macrophage type 1,CL:0000235,macrophage
24088_7_345,a0cfcbcb-45fd-4cec-8b67-1e68acf0d582,NA,NA,NA
23728_3_229,98ca1e04-2b5a-49c9-8a7c-b056962e82be,decidual stromal cell type 1,CL:2000002,decidual cell
23728_4_86,5f526df6-69fe-4dfd-b103-a15b28f997b4,T cell,CL:0000084,T cell
24087_1_40,baec3e68-08b9-44aa-8370-22e42f0e4e2b,T cell,CL:0000084,T cell
23728_8_24,09773cc1-c3da-4a3c-90f5-0c87fb132f5f,NA,NA,NA
24088_8_32,da58eda8-ddf8-44ea-8935-394f99b21102,decidual macrophage type 2,CL:0000235,macrophage
24087_2_13,935ae52e-d030-49ad-8679-7685edfe90d2,NA,NA,NA
24087_5_110,4f7f07e0-fd78-4d16-acdf-a8715429264e,T cell,CL:0000084,T cell
23728_3_178,eef370cf-4bb7-466c-aa65-87a099643aa0,decidual macrophage type 2,CL:0000235,macrophage
24087_6_164,209d09dd-3dff-4a26-82f8-50599959902b,T cell,CL:0000084,T cell
23728_6_202,486b3969-a5dd-4afe-9d49-3148eae5210f,NA,NA,NA
23728_8_300,0a9ea386-85b7-411e-97c8-45f112c92d2f,NA,NA,NA
24087_4_223,982a084c-9cf7-44d3-9f05-4e11fbd62cfc,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_5_348,0ff9d8ff-9da0-4d46-92ec-f846b5729063,NA,NA,NA
24087_6_145,5512f7c4-9a3e-44ac-80e6-fd08c019e6cd,NA,NA,NA
23728_8_104,9d818e61-b7e0-401f-8187-03fdd19a4c3c,decidual macrophage type 1,CL:0000235,macrophage
24087_1_165,74d34985-f4a0-4572-98df-a18bf5ea4009,T cell,CL:0000084,T cell
24087_4_124,b8c000ef-fc30-4b0c-8454-3e6d1b51d7fd,decidual macrophage type 1,CL:0000235,macrophage
23728_8_248,6c2e4efe-1d5a-411f-90cc-b969d919933a,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_5_300,c7d4aa86-6309-41b8-ba89-e7a4713e3dd6,NA,NA,NA
24087_2_230,977850e5-d7e0-493f-8f41-9653fda8c6e2,NA,NA,NA
24087_6_1,e12e40b5-7e9d-424a-9af5-0bd699a07957,decidual macrophage type 1,CL:0000235,macrophage
24087_8_106,9099e8d4-b119-4945-b979-7500244a7d44,decidual macrophage type 1,CL:0000235,macrophage
24087_7_305,73eced0c-157b-498e-8cc0-be95953f4a2b,NA,NA,NA
23728_6_362,0c3d3b11-a3b7-4a09-9dd6-ff41a1e86623,NA,NA,NA
24088_8_338,6c1bbacf-7ddf-4193-a28c-8f4afa411b8c,NA,NA,NA
23728_8_340,2e76acea-c1c5-4de4-b6e8-4a6004edef9c,NA,NA,NA
23728_5_210,7e88eaaf-d648-4ca3-9e75-7d7b73d01b31,decidual stromal cell type 2,CL:2000002,decidual cell
24087_2_266,446f322e-8265-424f-b95b-cc4bd712032d,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_8_128,1ff8727c-4294-4c8d-ade1-7b3fb036d86c,NA,NA,NA
24087_7_118,2d308747-cbc8-4b61-8683-cf10d600ef96,T cell,CL:0000084,T cell
24087_8_136,44131e80-f503-4487-8474-9e8d46d222f5,T cell,CL:0000084,T cell
24087_4_4,8a3df521-ef06-44a9-97c4-70c233d8847b,decidual macrophage type 1,CL:0000235,macrophage
23728_3_70,9165d58f-7e68-4e8a-81ab-8e780d0841fd,T cell,CL:0000084,T cell
24087_5_282,19d167c7-e21c-41c7-a1ba-b42fa6785af7,NA,NA,NA
24087_5_357,1d526d27-bc23-4674-9b1e-6852ee3dd1ac,NA,NA,NA
23728_5_340,bfe0c622-4322-41a2-b346-36564285c074,T cell,CL:0000084,T cell
23728_4_80,cd8e6b57-cdc4-4962-994d-77ff31e1d589,decidual macrophage type 1,CL:0000235,macrophage
24087_4_24,54288cff-fb59-41b3-8c2d-a39db2478c85,decidual macrophage type 1,CL:0000235,macrophage
23728_8_339,12b28354-54d2-49ee-8f8d-85b26c7f31e6,NA,NA,NA
24088_4_232,3e34e61f-21d7-41e0-a141-7bfbc95d8ffe,decidual stromal cell type 1,CL:2000002,decidual cell
24087_4_168,ddf1c0e4-dcbb-47e2-956d-4e126eabf679,T cell,CL:0000084,T cell
24088_8_239,b42a4ec1-a528-41c5-aec0-c4526154f6ad,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_2_267,16e65086-cb9b-41f2-ab9c-4fdef37e0990,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_4_321,64e34572-9b11-40fd-b775-9b4393bca7c1,decidual stromal cell type 2,CL:2000002,decidual cell
24087_4_145,5a25a62b-9002-4774-8ae0-550adeaa1095,NA,NA,NA
23728_5_96,cc9060f8-35d6-4507-aee7-aaeb2da3ac41,decidual macrophage type 1,CL:0000235,macrophage
23728_8_83,a8ac4774-42a9-48ff-ae0e-c367d0ea6552,T cell,CL:0000084,T cell
24087_7_60,843725a8-ae1a-4e29-92a6-d1a1e32feb3c,T cell,CL:0000084,T cell
24087_7_178,f06c6962-bcb3-4172-9971-059284dd73c1,decidual macrophage type 2,CL:0000235,macrophage
23728_8_363,6652e9bf-ba66-437f-9ac8-5da8aa1a1f30,NA,NA,NA
23728_7_208,3c90171a-f300-4a99-a2a4-1eaaa589d9f7,NA,NA,NA
24087_8_81,d44342b3-d25f-49e7-b209-1bbdc38294bf,decidual macrophage type 2,CL:0000235,macrophage
24087_7_351,a0d9d7c5-96fd-431c-bfad-ea3999fe70ea,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_1_237,075b811e-6568-4476-803b-482f2740816d,NA,NA,NA
24087_6_3,05c809c5-7375-4d31-b1f2-c6f166e449cb,decidual macrophage type 2,CL:0000235,macrophage
23728_6_97,964277cd-a2cb-4622-b672-dbfcc6ec23cb,decidual macrophage type 1,CL:0000235,macrophage
24088_7_287,cb28be1b-a38c-47c1-9f83-1e9a82bf40b7,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_2_184,ffcfa453-06c3-4f94-bdb5-ace0c520550f,T cell,CL:0000084,T cell
23728_4_91,98107a63-ae39-426b-9e46-08ea318332b7,NA,NA,NA
23728_6_95,87e2bbca-e7c1-45b7-b67b-e3d99eaa7033,Hofbauer cell,CL:3000001,Hofbauer cell
23728_6_374,43d3a863-87ab-4f8b-a5e9-0abbaa13cb52,glandular epithelial cell type 2,CL:0000150,glandular epithelial cell
24087_5_204,df7aa3cd-947b-472b-ae8d-e2a365b20039,NA,NA,NA
23728_7_321,e1f79596-5f56-424b-a021-cfa64ab7a929,NA,NA,NA
24087_3_105,edcba806-f68e-455d-bf9f-d6255d7b44a0,decidual macrophage type 1,CL:0000235,macrophage
23728_7_219,1f25371b-0783-48eb-a826-40e9b99f9683,NA,NA,NA
24088_8_175,3034a09e-1b47-45d8-9cac-8c226065ac7c,decidual macrophage type 2,CL:0000235,macrophage
24087_4_243,fea8fda6-f507-4422-901d-2c638d134851,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_6_107,23a44415-7b65-4fa9-8778-5ad1bc7ac440,T cell,CL:0000084,T cell
24088_4_229,3c348e21-0ea0-4145-af73-fe98fa40bd98,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24087_6_167,f87e861a-b4c4-4641-9fd8-7dff22a3fd2c,decidual macrophage type 2,CL:0000235,macrophage
24088_8_30,3963e8e5-8d97-4133-a51b-f436d7f3364c,Hofbauer cell,CL:3000001,Hofbauer cell
24087_6_323,d2e246c2-f2c9-44b0-a451-51030d38734a,NA,NA,NA
24087_5_127,ba0c846e-43b2-4b23-b02b-1661c10d7751,NA,NA,NA
24087_8_131,04fff27c-12f5-4aec-9b4f-9d40023b0163,T cell,CL:0000084,T cell
24087_8_348,f5eceea6-6a88-489c-9ee8-83fc68facde4,NA,NA,NA
24087_5_223,fee10ac8-7a34-409e-8b04-a241a22b8ee7,T cell,CL:0000084,T cell
23728_6_282,15421161-90fa-4472-b62d-a7d6adaa66c3,NA,NA,NA
24087_2_292,f6e8d765-cd0e-40c5-9c60-da05ff2293df,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
23728_3_362,f7a9ea19-df0e-4ba1-81ad-20940fcb588a,NA,NA,NA
24087_2_73,839bc3c2-e44c-4c8d-82f3-c87c4b7a88a8,decidual macrophage type 1,CL:0000235,macrophage
24087_2_94,5071d8f4-d9d5-4ea6-bc5f-fadadf5b64d2,T cell,CL:0000084,T cell
23728_8_321,baa2ee0e-4c33-4301-b9bd-a5544913e721,NA,NA,NA
24087_4_264,263301f7-c20b-44ed-bbaf-0a937435c17a,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_195,1cb5778f-291b-47a8-807e-68e3f3484daa,NA,NA,NA
24087_7_201,76e77843-cf16-4d44-b437-a91dca0112df,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_8_371,e7daa31f-44d7-4620-a681-fd4a081b036d,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_4_313,bac3443e-0b17-41e8-87b2-8afc04c7baff,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24087_3_79,a4e1dd8a-0589-45de-9877-fc3d734c4925,decidual macrophage type 1,CL:0000235,macrophage
23728_6_206,d275c72c-8ca7-45a2-8bd8-6e3a0f683cd9,NA,NA,NA
24087_3_136,f3f80396-5a5a-4c41-b734-1cd8eebfc525,T cell,CL:0000084,T cell
23728_5_103,dcc561c7-2e67-4424-8739-99d2058daf02,decidual macrophage type 2,CL:0000235,macrophage
24087_8_95,2af4ffda-28fe-4b08-a753-37f5ca288878,decidual macrophage type 2,CL:0000235,macrophage
24088_8_50,e478cbb0-932b-41a1-ad86-d4b5c2fac1c5,decidual macrophage type 1,CL:0000235,macrophage
24088_4_379,b4a119be-265e-4eb5-9adf-47da9a392e72,maternal endothelial cell,CL:0000115,endothelial cell
23728_7_16,0c2d9aad-5e28-4716-b8cc-ceccee7487f1,T cell,CL:0000084,T cell
24088_7_69,bfbfa3e1-d8b3-407b-a9f9-13e512ac472d,T cell,CL:0000084,T cell
24087_6_247,4641bc30-1c1f-4542-835d-b7527f87a0f7,NA,NA,NA
24088_4_345,6918c5ef-a300-47aa-930b-369ea640bc93,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
23728_8_314,362e1a5f-d1e5-4e45-b358-6358cb5b511c,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_6_288,0f9a3643-e389-442d-a83f-97c13e996d74,NA,NA,NA
24087_7_159,ec580363-601c-443d-8aa5-01f3b9b0a59d,T cell,CL:0000084,T cell
23728_4_162,80c72163-2a6e-450a-869a-a4927ec867fa,T cell,CL:0000084,T cell
23728_8_250,907e17d8-e5f4-4a9a-b32a-26c060bdf16e,NA,NA,NA
24087_4_159,62b6ad38-2cbd-45e8-9ab6-8d68c2bf1c42,T cell,CL:0000084,T cell
24087_3_269,1a257df0-1490-45cf-8fdb-75ef91e6fa10,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_3_358,1ac22903-e2a2-4def-b9ee-f2aa913b4976,NA,NA,NA
24087_2_229,ed7f63ba-3dd8-4b34-8d54-a2d6d116a850,decidual stromal cell type 1,CL:2000002,decidual cell
23728_3_353,e16e332c-b83f-4bdf-9bdc-8f3451ad4306,NA,NA,NA
23728_4_51,0c093da3-15a9-4042-a13f-fcf2625eacb9,decidual macrophage type 1,CL:0000235,macrophage
24087_7_122,0d748474-bd6b-4999-acde-bb100ec37841,decidual macrophage type 2,CL:0000235,macrophage
24087_3_230,8f2681bc-4d2e-457c-bca9-c0e55feb9a38,decidual stromal cell type 2,CL:2000002,decidual cell
24087_6_61,13718740-d9c4-4c23-924c-8a3bd427d537,T cell,CL:0000084,T cell
24087_6_306,58c7514e-6be7-4e29-97ca-2e63e9a45913,NA,NA,NA
24087_8_185,5499cedd-4578-4341-823a-5831f6081c5f,NA,NA,NA
24087_6_264,cbb8cdc8-495f-4d11-b7ea-e4f3bc17bc66,NA,NA,NA
24087_2_117,876e04af-bd2f-4344-95bf-ec82082d8022,T cell,CL:0000084,T cell
24087_3_154,2e0efc94-0128-4cbd-9f27-a3567bf5dce9,decidual macrophage type 1,CL:0000235,macrophage
23728_7_238,230afe5c-bfdf-42c5-a3c8-f8437879ea0b,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_3_169,1d805158-5b14-47c2-b113-895bde25c0f8,decidual macrophage type 1,CL:0000235,macrophage
23728_8_3,3ade3334-e0e5-4a5d-89e5-39a7c39df2ae,decidual macrophage type 1,CL:0000235,macrophage
23728_4_268,60dcb5e1-7404-487c-8c74-a984652e2533,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24088_7_374,a8e79918-3b39-4a20-a472-c4bc0e2e85f6,NA,NA,NA
24087_3_64,24f983ee-97e9-4640-88ee-3f84fde4c65e,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_5_220,ec4aaa31-1a04-405e-b729-1474ee1a3934,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_5_10,df4f2e08-ed89-4662-bad5-789b2151cee6,decidual macrophage type 1,CL:0000235,macrophage
24087_7_280,a16bc395-67ec-4643-8826-2cd3e03facf8,NA,NA,NA
24087_5_212,b7b6557d-546c-4256-b08c-925cb5347be9,NA,NA,NA
24087_8_324,ceb044cb-268a-48ee-b26a-359af4e4e60a,NA,NA,NA
24087_4_337,9b376d5a-90d9-4d33-ae9d-ce0889e8b345,T cell,CL:0000084,T cell
23728_5_22,d09e76aa-2fbe-4044-9199-3c76c934baa4,NA,NA,NA
24087_8_120,31c0ff0f-30dc-46ab-841d-85ab4b65fb35,decidual macrophage type 1,CL:0000235,macrophage
24088_8_1,a8032e19-ed9b-4c97-b972-6bb8e3f3b262,decidual macrophage type 2,CL:0000235,macrophage
24087_6_110,7b095d15-7f3d-4fbe-b455-10d655a44ac3,T cell,CL:0000084,T cell
24088_7_226,5c946a3a-bd35-4305-a7e6-58f42e3aeabb,NA,NA,NA
24087_1_311,ae9b3e54-301f-4151-b709-0ae98b766435,NA,NA,NA
24087_5_347,62c492bb-d20c-46cd-b676-77be020bd0c3,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_4_149,593488c9-a93f-48a8-880a-477e33ad1e95,decidual macrophage type 1,CL:0000235,macrophage
24088_8_151,6dd07239-0036-426d-841d-d16d3948c157,NA,NA,NA
24088_8_353,87cb38a1-fa78-4c64-97df-c0bfc357aad9,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_7_244,641c50d6-ab2a-437c-86f3-38c885c1a678,NA,NA,NA
24087_2_95,e39f2955-8d32-4628-ae39-00a621309031,decidual macrophage type 1,CL:0000235,macrophage
23728_5_355,25f80d07-bad9-4999-9539-541db2e70572,NA,NA,NA
24087_1_252,7b8376d2-07d8-44a3-8c67-b5c25d573300,NA,NA,NA
23728_7_353,6a6321ad-20ec-459a-b620-80638ecdb274,NA,NA,NA
24088_7_64,2b7175f9-ae39-42cb-862d-97760426ec41,T cell,CL:0000084,T cell
24087_3_123,f0338afc-02d5-43b4-be3c-b7d759399e94,decidual macrophage type 1,CL:0000235,macrophage
24088_8_326,77f89472-5f6b-4df0-950d-e417abbe421f,NA,NA,NA
23728_8_317,201edd39-eb56-4d7f-9acf-1ae4ef02242e,NA,NA,NA
24087_5_294,a5d75214-4e64-4bde-a062-dd25e5dcf3e7,NA,NA,NA
24087_6_259,f3b8ed09-791a-4e21-9c76-cc454d99dcd8,decidual stromal cell type 1,CL:2000002,decidual cell
23728_4_368,f97e5d33-b972-4003-a3e9-3eacc458da3d,NA,NA,NA
24087_7_294,2131bd9d-9339-494e-abd2-81cc44dd2e71,T cell,CL:0000084,T cell
24087_6_72,8fa8263c-bd91-4891-84b7-622b75504bb8,Hofbauer cell,CL:3000001,Hofbauer cell
24087_3_364,6bb4b34a-47d6-48f1-849a-fdb1eb8e4578,conventional dendritic cell,CL:0000990,conventional dendritic cell
