cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
D125Dn23H01,244bcbc9-427a-4f7f-b113-abf5700706c1,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D125Dn23H04,44e899b6-96b6-4fc8-a835-e908b6df4974,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D125Dp22F02,06404f85-662a-4679-bed5-c252dcc15e19,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D125Dp22F08,49f5dd03-f4be-4b96-99b4-6b1a54c3e368,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D125Dp22F09,5bc973c4-ec34-4575-9280-96bc6e90cb9c,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D125Dp22G06,71a7e2a5-30da-4845-bff2-d9ba95e2582b,MGE progenitor,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn6B03,06609258-0795-4e12-8871-b76cc8c64312,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn6C03,651756e9-467c-42cf-a641-faa29e140017,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn6G04,f0045972-7e5b-4c1a-87a8-86aac4d6673b,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16D06,6991c3cf-f645-4a59-925d-30e48f3abc31,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16D07,be7927b2-f62d-4e16-ba3a-d50b607c0a26,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16F03,10890ea0-125c-47d3-b6b8-7d0f355a0ae3,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16F08,4a632eee-c157-4f28-a5b4-215479c6b56d,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16G01,61249a83-2aea-490c-bb9b-94b1a7f24d12,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn16G04,61dac796-2257-4697-9a6c-16edd1926214,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn26B11,6cfb4547-0407-477c-bf4e-7c4d7d583e04,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dn26D11,1a6159be-e5d2-41fe-ac3a-aa9324d369d4,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dp28D10,08d7c549-f9f4-431d-839e-5f242615c865,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D26Dp28E05,2d5c2d71-bce6-4fd8-9168-ce62462abd2f,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13B06,a09090f9-7dc6-4786-9fe9-678260e4b07c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13C01,9b2e96d8-2ad8-4a1c-a497-d355811aaedf,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13C02,73b7a685-9f20-4dc3-8494-6c76a3f93a6a,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13C04,d4881cfe-3006-4b62-b6cd-4ad57c0c5921,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13C06,8d065c38-f852-499a-ae4c-232364149c4a,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13D09,8d8fbb77-26dc-4df1-b7e4-a629519deec8,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13E04,62acd86d-b405-4d3c-8b76-0b4a81200bb6,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13F08,49a549c9-2c04-4cf1-9c88-84c1844caebe,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13G06,36df7655-b8ad-4dfc-a871-46afb758a421,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13G10,e4da767f-b7bf-4c17-a824-998f1a37da35,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13H08,43196c91-7614-49ea-b49d-0f597d0c60ce,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13H10,9f622ddc-b854-40ba-9b20-751c3ecf2a6c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15C02,b55b6037-a1b0-456e-bf3d-6d281f5777a1,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15C07,5f2d2383-b842-46c7-9d0a-3e7c257117ed,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15C11,f24d4ae2-8bdb-4953-b6db-d89406211f73,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15D04,b36b95d4-d33c-418d-b442-d35d0ea14b47,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E01,d799d9d8-98cb-4c30-a737-01e19115d681,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E04,f921e246-554e-4790-a2b9-65dbab696739,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E07,6131c527-717a-491c-b11a-6e571ab3eb53,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E08,34cbe1f1-24bd-4823-aa5f-b6af64e1a1f2,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E09,b4d05fb1-3101-459d-8ab9-e29c1dd0fac4,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15F04,781cc231-05cc-49ca-b5bb-3e0a4442a78c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15F10,f9075a5d-9ff9-4015-a29a-ba2b239b1b89,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15G09,1e84b641-4f18-4c4a-a5e0-b04063876fd6,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15H01,8d6635ca-6697-4646-bb4f-4c60943eb5fb,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15H07,4b6e30e9-89df-4054-9b17-4c72161d974d,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp18H09,115758e0-1dd7-4f9d-be87-b3d573042a89,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn19B10,3ca61254-76b2-49de-8cdf-56daaf05fb6c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn19D11,f433899c-e43d-4c01-bb67-3e6cdbfe212c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn19H09,9c84ed63-f7e5-4876-9baa-4e590a0443f5,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKB06,0d96e4c0-c7e8-4ba2-9afc-f59866884f07,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKD10,d88bc133-bd0a-44e0-be6b-2d151257bd26,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp18G08,9d7746cf-2ce2-4299-832e-34bc4fcfd0c2,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp9C08,15bbcc32-5c11-4c4b-a3b2-f1808875c1b9,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp12A11,2f748fb8-736f-49fc-b3d0-5b63235aaaf8,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp12H08,1ea9409d-1cd7-4d9d-b6b8-ff7db68598c1,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13A02,28af7b89-f856-4246-bf80-5cc87447f79a,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13A06,f9f34313-ed0c-426f-9065-a1a10e5f4260,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13B03,872aaa8f-bfbc-4047-917a-ed7d4ec4ac98,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13B07,a8ee43de-ab3c-4cf3-89a1-52aaf36e9a78,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13C08,235c1f0d-f9d7-403e-80b9-5a53c0608596,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13E05,b11932ec-107d-4d9b-96ba-ff0ac2ef9a9c,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13E09,2a0ac6f9-19a0-421e-a7fc-3d728a73df73,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13E11,3dd24224-f7da-4453-811e-1ea2e8e32e42,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13G04,01ab4b76-9b22-4ed6-80bf-c57fbe6644a0,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13G05,3cf3bffa-adec-4647-964c-913397f0a155,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13H02,a02d7acc-9320-40b8-80a8-3cbfffb5637d,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13H06,bcae5c7c-da5f-47ca-931c-95593a85e8ce,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13H09,f4e25b7d-5f5b-4457-84e3-b53c3ea9d3ac,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15A05,d2616e99-15a6-47af-8f11-535823fb256a,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15B03,953aa278-8f98-4f1e-bb31-ffa3b06cdfd6,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15B06,a7a19e95-97ca-40cd-9b49-656fea48ac25,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15B07,fe2d3550-e56a-4728-bfec-6b99c46aabd0,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15D05,6f981849-a7b0-4f66-abfb-1d5087c3c0ce,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15D08,3acc333f-0ff6-4122-83cc-52ffa52576ee,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15D09,9671ea96-c8ed-4ba3-89b5-eeb3ac36460b,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15E03,75a7de62-e0b7-410c-a65f-e5133784c89f,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn15G07,a3cd842c-5312-4e4e-b140-1a3558c11214,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp18B01,62136c37-7ac3-4fd2-9685-b2e0bb771de0,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKA08,69c8e7b7-561a-4266-bdf7-acd144807a61,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKB02,1b1092d8-430f-47c7-a996-6a0258367a85,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKC04,93525baf-4630-45c3-b93c-f51b3370b311,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKC07,1e584457-622c-409f-a29f-70df38dae286,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKD04,519fcd33-aca3-4ab6-b4b8-64141a37a1d1,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKE01,4c19f472-c992-4382-9023-3efe082e0db3,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKE02,3f9025f5-a9b9-4988-a118-074a28cfb5c6,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKF02,11849f23-bdee-4201-a744-db76b5cd60bd,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKF04,80d23ba2-c821-4824-8efd-383f023370fd,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn25SKF08,69b9ed9c-4b50-4d10-a3c3-7e1f9fd2b5f7,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp12F04,c78e2068-9c82-4299-9139-1e84b8cf0724,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dp12F05,50752221-9c52-49d6-8838-07660ae8d1db,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D54Dn13B01,c1d20edf-2c1f-45f5-96fc-aed60461cb10,intermediate MGE progenitors,CL:0011020||UBERON:0004030,neural progenitor cell||medial ganglionic eminence
D100Dn20E08,63d75fbe-8ff8-4d51-bb23-222ea6b18f7a,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21A02,cae6ccf2-4b89-4791-8fb0-b8b8d12ef9af,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21B06,22dd9979-2c8f-41df-bb86-361501c934f7,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21B09,6a5f6525-5e0b-408d-8734-c9001d109609,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21B10,697c97c5-afaf-4471-98bf-bd018bc72385,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21C04,5dbab255-da56-4660-8170-1134b3d541a4,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21C10,ffc76f5b-7c1c-4c77-b70e-5cad8d81dd3e,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21D10,3fd1a4c7-b87a-4718-ae06-138c9b87366a,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21E04,6561b5c2-f19f-4ff1-aab3-2c129997d368,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21E08,0a3f166b-d172-4a9a-a9f5-7228c437b00d,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21F06,5540eba1-4da6-4649-be5c-7233470b5af1,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21G02,ecac426d-9dfa-4e50-bd50-392e0f4ef8d1,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21G04,896b7dfb-65fe-49c2-9083-675541f7cbe8,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21G05,21f98a39-f8ad-45bb-b147-dac47c6bdd20,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21G06,c7ad38d6-91ef-4870-a728-827e9cf7aad2,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21G09,3207528e-c0d5-43a6-830f-7494b08c9824,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn21H11,0efe20c6-274f-4c40-bb64-dfb5339ebd3f,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27A09,0aa99f6d-53e3-48c7-8bd4-e2001d641fbb,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27C11,9479f181-bfde-4928-9f40-504fc4d4d415,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27D05,42df7800-751f-4bc1-b5c6-3517322ff2bd,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27E08,d10cddf6-fc65-49fe-ad75-c5b435a5e97a,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27E11,1f1a4fb1-5ca6-49ee-b2fb-b9abc75391f7,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27F04,b3c0016f-c82c-4085-8f97-2937a7f3e3e2,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn27F07,762ed9bb-dd8f-4e8f-99f9-605a1568fe64,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp3A04,2b26da52-f289-44b9-b3f4-9e75b705cfe2,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10C11,8418819a-072b-4035-9619-93f54d129d84,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10D07,bf71de2f-3ae5-47c8-b034-b617a534646a,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10D09,e074dfb9-bca5-4de4-896a-ce741e135a41,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10E04,df4ebe2c-c52e-4000-8bc6-87a2db16a008,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10E09,cc69a4cd-5507-4dd9-98b6-df9d264a98d4,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp10F02,4de4e5f4-3542-4122-915d-fa7285b931f5,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp17G02,22152262-bd34-41fe-ad9d-674305a59b77,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp24E10,6e3a76d1-82cb-4c22-884f-58ca6d94fa25,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dp24H01,02388231-9e03-4935-90f4-281c923a4f93,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dn23A04,164f23be-f754-4539-a16c-061126593bef,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dn23B03,4b2e194c-3f05-40e2-a713-8a09fbdbd479,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dn23C07,2b443a36-0569-4f40-a520-7a3df0be6995,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dn23G10,96fb4bab-f2fd-4dbc-879d-5d7e90f4abf9,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dp22A04,1d4557cc-1db4-466e-b4b3-2c59663209ea,intermediate progenitor,CL:0011020,neural progenitor cell
D125Dp22H11,2d0a4651-92e8-4888-b7ff-34784f250be4,intermediate progenitor,CL:0011020,neural progenitor cell
D100Dn20F03,b7395563-5799-44a7-987f-03385b2d7ca9,progenitor,CL:0011020,neural progenitor cell
D100Dn20F07,4f47844c-04f9-4427-9c93-1312a6770d08,progenitor,CL:0011020,neural progenitor cell
D100Dn20G09,9124013f-c5da-4fe5-8f3d-f5cb0eb99f71,progenitor,CL:0011020,neural progenitor cell
D100Dn20H03,63646f04-5298-49b9-bd43-ab09362a8837,progenitor,CL:0011020,neural progenitor cell
D100Dn21B04,ba4e2a46-7aad-4192-a43c-ac0256e31752,progenitor,CL:0011020,neural progenitor cell
D100Dn21F05,054bf5ab-705a-45a2-b797-8f52c5f2dba7,progenitor,CL:0011020,neural progenitor cell
D100Dn21H06,28a6b8f6-e408-426d-9dc5-7a935eb3a7e2,progenitor,CL:0011020,neural progenitor cell
D100Dn27C08,552a31cc-1017-4311-bbc7-e0123eca3a01,progenitor,CL:0011020,neural progenitor cell
D100Dn27D11,f43adfb7-063b-4500-8346-c47c9697204e,progenitor,CL:0011020,neural progenitor cell
D100Dp10E10,41c2e43f-d9a1-4456-ac82-fea35f853513,progenitor,CL:0011020,neural progenitor cell
D100Dp24E05,f3b5e419-f106-4788-9b41-ae54921d0d53,progenitor,CL:0011020,neural progenitor cell
D100Dn20B07,a77b8394-a772-4dd6-96a9-645947aafbdb,progenitor,CL:0011020,neural progenitor cell
D100Dn21A08,8056ecc0-be5f-4068-bffe-a89f1f1e1d46,progenitor,CL:0011020,neural progenitor cell
D100Dn21D11,7cf81f84-a6df-46e3-8e8c-f3b062602221,progenitor,CL:0011020,neural progenitor cell
D100Dn21E07,c6446bc4-6876-48ee-a5ba-425e1d7683ae,progenitor,CL:0011020,neural progenitor cell
D100Dn21F01,9264c05e-09cb-4430-a1df-34bdbb07170c,progenitor,CL:0011020,neural progenitor cell
D100Dn21F04,4fa7188d-840c-4446-8834-30abd7d8df4a,progenitor,CL:0011020,neural progenitor cell
D100Dn21H03,69b8b74b-e153-4908-b32f-776d3c724e89,progenitor,CL:0011020,neural progenitor cell
D100Dn21H04,d598f8f3-7308-4f7a-a115-6d2c8a4e0e6a,progenitor,CL:0011020,neural progenitor cell
D100Dn27F03,7c71c8a0-c3dc-468f-8b69-d467b9a9a104,progenitor,CL:0011020,neural progenitor cell
D100Dn27G08,7ea6fcff-0bd8-4e5d-878c-026c392de031,progenitor,CL:0011020,neural progenitor cell
D100Dp3F08,e4d4cee5-d0b8-420d-bd36-e0c66f88ea40,progenitor,CL:0011020,neural progenitor cell
